Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,facenumber_in_poster,num_user_for_reviews,language,content_rating,budget,title_year,imdb_score,aspect_ratio,num_Key_words,movies_made,main_genre,num_genre,num_top_actors,num_pop_actors
train,1,56,114,12065985,Holy ManÂ ,16260,1,88,English,PG,60000000,1998,4.9,2.35,0,8,Comedy,2,1,0
train,1,490,133,350123553,American SniperÂ ,325264,0,916,English,R,58800000,2014,7.3,2.35,1,20,Action,6,1,0
train,1,218,103,80021740,GoosebumpsÂ ,47968,4,154,English,PG,58000000,2015,6.4,2.35,2,3,Adventure,5,0,0
train,1,142,95,48291624,Just Like HeavenÂ ,82819,1,263,English,PG13,58000000,2005,6.7,1.85,0,6,Comedy,3,0,0
train,1,57,90,35231365,The Flintstones in Viva Rock VegasÂ ,15517,0,85,English,PG,60000000,2000,3.6,1.85,3,5,Comedy,4,0,0
train,1,84,87,53715611,Rambo IIIÂ ,92106,1,171,English,R,63000000,1988,5.7,2.35,1,1,Action,4,1,0
train,1,186,114,31199215,LeatherheadsÂ ,27664,8,120,English,PG13,58000000,2008,6,1.85,4,5,Comedy,4,0,0
train,1,53,119,17677.351575174387,The Ridiculous 6Â ,27019,4,143,English,TV,28861155.458529163,2015,4.9,2.35,0,7,Comedy,2,2,0
train,1,133,103,29580087,Did You Hear About the Morgans?Â ,29523,2,121,English,PG13,58000000,2009,4.7,2.35,2,3,Comedy,3,0,0
train,1,144,125,49875589,Red TailsÂ ,28807,0,273,English,PG13,58000000,2012,5.9,2.35,4,1,Action,5,0,0
train,1,117,136,60984028,The Devil's AdvocateÂ ,259519,2,431,English,R,57000000,1997,7.5,2.35,2,6,Drama,3,3,0
train,1,157,116,36931089,That's My BoyÂ ,70681,2,198,English,R,70000000,2012,5.6,2.35,5,4,Comedy,1,1,0
train,1,60,103,51317350,DragonHeartÂ ,78343,0,139,English,PG13,57000000,1996,6.4,2.35,1,9,Action,3,1,0
train,1,117,97,28328132,After the SunsetÂ ,38298,2,147,English,PG13,58000000,2004,6.3,2.35,3,7,Action,4,2,0
train,1,287,96,51774002,Ghost Rider: Spirit of VengeanceÂ ,87745,1,331,English,PG13,57000000,2011,4.3,2.35,0,5,Action,3,1,0
train,1,117,86,45860039,Walking TallÂ ,53118,1,221,English,PG13,56000000,2004,6.2,2.35,2,2,Action,2,1,0
train,0,149,142,329691196,Forrest GumpÂ ,1251222,0,1398,English,PG13,55000000,1994,8.8,2.35,3,13,Comedy,2,1,0
train,1,131,92,217326336,Alvin and the ChipmunksÂ ,57276,0,146,English,PG,60000000,2007,5.2,1.85,1,4,Animation,5,0,0
train,1,150,108,166225040,Meet the ParentsÂ ,260442,2,507,English,PG13,55000000,2000,7,1.85,2,7,Comedy,1,1,1
train,1,92,84,141600000,PocahontasÂ ,119675,1,216,English,G,55000000,1995,6.6,1.78,5,1,Adventure,7,1,1
train,1,169,188,134218018,SupermanÂ ,126357,0,497,English,PG,55000000,1978,7.3,2.35,1,8,Action,5,0,0
train,1,171,118,177575142,HitchÂ ,244840,1,372,English,PG13,70000000,2005,6.6,2.35,1,6,Comedy,2,2,0
train,1,53,92,105263257,George of the JungleÂ ,56168,0,103,English,PG,55000000,1997,5.4,1.85,2,4,Action,5,1,0
train,1,153,74,104354205,American WeddingÂ ,162331,3,332,English,R,55000000,2003,6.3,2.35,3,3,Comedy,2,1,0
train,1,491,134,107100855,Captain PhillipsÂ ,323353,0,527,English,PG13,55000000,2013,7.9,2.35,0,4,Biography,3,1,0
train,1,247,101,98711404,Date NightÂ ,127571,2,207,English,PG13,55000000,2010,6.3,2.35,3,11,Comedy,4,2,0
train,1,26,100,100328194,CasperÂ ,85903,0,92,English,PG,50000000,1995,6,1.85,0,3,Comedy,3,0,0
train,1,292,132,101530738,The EqualizerÂ ,229574,0,436,English,R,55000000,2014,7.2,2.35,1,8,Action,3,2,0
train,1,114,105,93815117,Maid in ManhattanÂ ,68417,2,242,English,PG13,55000000,2002,5.1,2.35,5,4,Comedy,3,0,0
train,1,82,123,91400000,Crimson TideÂ ,81026,0,194,English,R,53000000,1995,7.3,2.35,0,10,Action,4,2,0
train,1,201,117,162586036,The Pursuit of HappynessÂ ,338383,0,611,English,PG13,55000000,2006,8,2.35,0,3,Biography,2,1,0
train,1,231,98,89706988,FlightplanÂ ,126746,1,600,English,PG13,55000000,2005,6.2,2.35,0,6,Drama,3,0,0
train,1,55,128,83000000,DisclosureÂ ,36587,0,95,English,R,55000000,1994,6,2.35,3,13,Drama,2,1,0
train,0,354,111,70098138,Kill Bill: Vol. 1Â ,735784,0,2105,English,R,30000000,2003,8.1,2.35,1,8,Action,1,1,0
train,1,140,85,66365290,BowfingerÂ ,56874,2,358,English,PG13,55000000,1999,6.4,1.37,2,7,Comedy,1,1,1
train,0,304,137,66207920,Kill Bill: Vol. 2Â ,512749,0,935,English,R,30000000,2004,8,2.35,1,8,Action,4,1,0
train,1,45,97,63408614,Tango & CashÂ ,75365,1,149,English,R,55000000,1989,6.3,2.35,2,1,Action,4,1,0
train,1,49,104,58422650,Death Becomes HerÂ ,78974,3,173,English,PG13,55000000,1992,6.4,1.85,1,13,Comedy,3,2,0
train,1,146,110,56932305,Shanghai NoonÂ ,96690,2,293,English,PG13,55000000,2000,6.6,2.35,2,3,Action,4,0,0
train,1,60,133,68750000,Executive DecisionÂ ,40858,0,144,English,R,55000000,1996,6.4,2.35,0,2,Action,3,1,0
train,1,189,94,68218041,Mr. Popper's PenguinsÂ ,67191,1,108,English,PG,55000000,2011,6,1.85,2,6,Comedy,3,0,0
train,1,206,104,25040293,The Forbidden KingdomÂ ,88049,0,279,English,PG13,55000000,2008,6.6,2.35,1,4,Action,3,0,0
train,1,118,91,55747724,Free BirdsÂ ,18042,1,73,English,PG,55000000,2013,5.9,1.85,1,2,Adventure,4,1,0
train,1,210,145,55473600,Alien 3Â ,207686,0,776,English,R,50000000,1992,6.4,2.35,2,10,Action,3,0,0
train,1,76,135,49994804,EvitaÂ ,29205,1,194,English,PG,55000000,1996,6.3,2.35,1,3,Biography,4,0,0
train,1,62,110,38553833,The Ghost and the DarknessÂ ,46239,0,155,English,R,55000000,1996,6.8,2.35,0,5,Adventure,4,1,0
train,1,265,102,34350553,The WatchÂ ,104066,4,207,English,R,68000000,2012,5.7,2.35,2,2,Action,3,0,0
train,1,135,94,34238611,The HuntedÂ ,35830,1,321,English,R,55000000,2003,6,1.85,1,6,Action,4,0,0
train,1,100,126,34098563,InstinctÂ ,27191,1,232,English,R,55000000,1999,6.5,2.35,1,7,Drama,2,1,0
train,1,123,118,33828318,Stuck on YouÂ ,44453,2,154,English,PG13,55000000,2003,5.8,2.35,1,10,Comedy,1,1,0
train,1,164,99,33472850,Semi-ProÂ ,67005,3,119,English,R,55000000,2008,5.8,2.35,0,1,Comedy,2,1,0
train,1,264,141,35707327,ChangelingÂ ,199056,0,387,English,R,55000000,2008,7.8,2.35,1,20,Crime,4,1,0
train,1,47,107,20550712,Chain ReactionÂ ,40346,1,95,English,PG13,50000000,1996,5.6,1.85,1,4,Action,4,2,0
train,1,50,116,18573791,The FanÂ ,38533,3,89,English,R,55000000,1996,5.8,2.35,0,10,Action,4,1,1
train,1,178,93,25857987,Ã†on FluxÂ ,110614,0,532,English,PG13,62000000,2005,5.5,2.35,5,2,Action,2,1,0
train,1,84,280,12870569,Gods and GeneralsÂ ,13215,0,497,English,PG13,56000000,2003,6.3,2.35,2,2,Drama,3,0,0
train,1,44,100,11466088,TurbulenceÂ ,8983,0,84,English,R,71000000,1997,4.7,2.35,1,1,Action,2,0,0
train,1,93,107,16088610,Imagine ThatÂ ,10417,2,39,English,PG,55000000,2009,5.6,2.35,1,1,Comedy,4,1,0
train,1,197,119,39440655,BurlesqueÂ ,61680,1,222,English,PG13,55000000,2010,6.4,2.35,1,1,Drama,4,0,0
train,1,66,96,96825668.52235344,Eye See YouÂ ,19706,1,142,English,R,55000000,2002,5.3,2.35,2,2,Crime,4,1,0
train,1,224,117,81645152,Blade IIÂ ,158267,1,559,English,R,54000000,2002,6.7,1.85,4,4,Action,4,0,0
train,1,202,123,69951824,Seven PoundsÂ ,232710,1,599,English,PG13,55000000,2008,7.7,2.35,2,3,Drama,2,2,0
train,1,279,92,9483821,Bullet to the HeadÂ ,39247,3,131,English,R,55000000,2012,5.7,1.85,2,4,Action,2,1,0
train,1,110,170,66676062,The Godfather: Part IIIÂ ,267980,1,545,English,R,54000000,1990,7.6,1.85,2,11,Crime,2,1,0
train,1,190,123,26838389,ElizabethtownÂ ,58658,0,495,English,PG13,57000000,2005,6.4,1.85,1,6,Comedy,3,2,0
train,1,136,110,75604320,"You, Me and DupreeÂ ",68417,1,195,English,PG13,54000000,2006,5.6,1.85,3,4,Comedy,2,0,0
train,1,121,116,108200000,Superman IIÂ ,76331,4,269,English,PG,54000000,1980,6.8,2.35,4,3,Action,4,0,0
train,1,131,121,5660084,GigliÂ ,41620,0,418,English,R,54000000,2003,2.4,2.35,1,4,Comedy,3,0,0
train,1,78,94,58297830,AnastasiaÂ ,86347,1,191,English,G,50000000,1997,7.1,2.35,1,3,Adventure,8,1,0
train,0,209,127,57386369,Moulin Rouge!Â ,224013,1,2319,English,PG13,52500000,2001,7.6,2.35,2,2,Drama,3,0,0
train,1,98,89,45207112,Domestic DisturbanceÂ ,21283,1,190,English,PG13,53000000,2001,5.5,2.35,2,4,Crime,3,1,0
train,1,391,123,62563543,Black MassÂ ,115216,7,289,English,R,53000000,2015,7,2.35,3,3,Biography,3,2,2
train,1,216,118,73343413,Law Abiding CitizenÂ ,217480,0,429,English,R,50000000,2009,7.4,2.35,0,7,Crime,3,1,0
train,1,250,189,25031037,GrindhouseÂ ,155496,0,532,English,R,53000000,2007,7.6,2.35,1,12,Action,3,1,0
train,1,78,172,22843047,BelovedÂ ,6082,1,207,English,R,55000000,1998,5.9,1.85,0,5,Drama,3,0,0
train,1,194,141,164435221,Catch Me If You CanÂ ,525801,0,667,English,PG13,52000000,2002,8,1.85,1,24,Biography,3,3,1
train,1,558,157,95720716,Zero Dark ThirtyÂ ,216032,0,640,English,R,40000000,2012,7.4,1.85,1,2,Drama,3,0,0
train,1,183,106,118683135,The Break-UpÂ ,102167,1,483,English,PG13,52000000,2006,5.8,1.85,1,4,Comedy,3,1,0
train,1,238,108,143704210,Mamma Mia!Â ,145974,1,611,English,PG13,52000000,2008,6.3,2.35,2,1,Comedy,4,1,0
train,1,144,107,80270227,The Dukes of HazzardÂ ,66382,5,612,English,PG13,50000000,2005,5.1,2.35,0,4,Action,3,0,0
train,1,156,215,36385763,The Thin Red LineÂ ,138941,0,1448,English,R,52000000,1998,7.6,2.35,2,4,Drama,2,0,0
train,1,215,118,37035845,The Change-UpÂ ,136680,2,149,English,R,52000000,2011,6.4,2.35,4,3,Comedy,2,2,0
train,1,127,104,23020488,Bulletproof MonkÂ ,42324,3,180,English,PG13,52000000,2003,5.5,2.35,0,1,Action,3,0,0
train,1,155,116,90567722,"Me, Myself & IreneÂ ",185878,1,481,English,R,51000000,2000,6.5,1.85,2,10,Comedy,1,0,0
train,1,71,93,35092918,Deck the HallsÂ ,15740,0,110,English,PG,13472009.60546288,2006,4.9,1.85,1,5,Comedy,2,1,0
train,1,299,130,296623634,The Twilight Saga: New MoonÂ ,220758,2,919,English,PG13,50000000,2009,4.6,2.35,4,4,Adventure,4,1,1
train,1,212,90,267652016,ShrekÂ ,467113,1,945,English,PG,60000000,2001,7.9,1.85,0,4,Adventure,5,0,0
train,1,413,106,62453315,The Adjustment BureauÂ ,200035,2,407,English,PG13,50200000,2011,7.1,1.85,3,1,Other,3,1,0
train,1,109,139,153620822,Jerry MaguireÂ ,189923,0,318,English,R,50000000,1996,7.3,1.85,1,6,Comedy,4,2,0
train,1,457,112,218628680,TedÂ ,471644,1,623,English,R,50000000,2012,7,1.85,2,3,Comedy,2,0,0
train,1,156,139,147637474,As Good as It GetsÂ ,224671,0,470,English,PG13,50000000,1997,7.7,1.85,3,3,Comedy,3,0,0
train,1,272,143,2175312,Anchorman 2: The Legend ContinuesÂ ,131227,2,346,English,PG13,50000000,2013,6.3,2.35,4,6,Comedy,1,3,0
train,1,117,96,126203320,Mr. DeedsÂ ,110432,1,309,English,PG13,50000000,2002,5.8,1.85,1,4,Comedy,2,2,0
train,1,539,112,126975169,Super 8Â ,287822,0,849,English,PG13,50000000,2011,7.1,2.35,2,4,Mystery,3,0,0
train,1,169,131,125548685,Erin BrockovichÂ ,135246,0,498,English,R,52000000,2000,7.3,1.85,2,14,Biography,2,1,0
train,1,140,116,105807520,How to Lose a Guy in 10 DaysÂ ,156717,2,357,English,PG13,50000000,2003,6.4,1.85,1,8,Comedy,2,2,0
train,1,120,123,105264608,Interview with the Vampire: The Vampire ChroniclesÂ ,239752,0,406,English,R,60000000,1994,7.6,1.85,2,3,Drama,3,3,0
train,1,190,104,97680195,Yes ManÂ ,271691,1,243,English,PG13,70000000,2008,6.8,2.35,2,4,Comedy,2,2,0
train,1,177,107,126088877,Central IntelligenceÂ ,33354,2,110,English,PG13,50000000,2016,6.6,2.35,2,3,Action,3,1,0
train,1,65,124,91030827,StepmomÂ ,46482,2,252,English,PG13,50000000,1998,6.7,2.35,0,7,Comedy,2,1,0
train,1,145,96,150315155,Daddy's HomeÂ ,54010,2,130,English,PG13,50000000,2015,6.1,1.85,1,4,Comedy,2,1,0
train,1,321,125,127997349,Into the WoodsÂ ,101178,1,779,English,PG,50000000,2014,6,2.39,1,5,Adventure,5,3,1
train,1,230,129,88504640,Inside ManÂ ,273108,2,646,English,R,45000000,2006,7.6,2.35,2,16,Crime,4,1,0
train,1,55,109,81022333,CongoÂ ,34471,0,147,English,PG13,50000000,1995,5,1.85,1,4,Action,4,0,0
train,1,257,124,75621915,We Bought a ZooÂ ,111003,3,199,English,PG,43892350.45359079,2011,7.1,1.85,5,6,Comedy,3,2,1
train,1,279,121,79948113,KnowingÂ ,186879,0,791,English,PG13,50000000,2009,6.2,2.35,2,4,Drama,4,1,0
train,1,143,95,88658172,Failure to LaunchÂ ,58412,2,242,English,PG13,50000000,2006,5.6,2.35,2,3,Comedy,2,3,0
train,1,196,128,75888270,The Ring TwoÂ ,71153,0,560,English,PG13,20112906.14778093,2005,5.4,1.85,1,1,Horror,2,2,0
train,1,116,80,75367693,GarfieldÂ ,58961,0,232,English,PG,35000000,2004,5,1.85,1,3,Animation,4,1,0
train,1,105,99,73701902,Christmas with the KranksÂ ,27548,1,209,English,PG,60000000,2004,5.2,2.35,1,2,Comedy,2,1,0
train,1,419,133,75605492,MoneyballÂ ,283563,1,312,English,PG13,50000000,2011,7.6,1.85,0,1,Biography,3,3,1
train,1,64,127,67823573,OutbreakÂ ,91176,3,130,English,R,50000000,1995,6.6,1.85,0,5,Action,3,2,0
train,1,166,98,67128202,Race to Witch MountainÂ ,43328,3,110,English,PG,65000000,2009,5.7,2.35,1,6,Action,6,1,0
train,1,525,132,70496802,V for VendettaÂ ,791783,1,2042,English,R,54000000,2005,8.2,2.35,0,4,Action,3,1,1
train,1,165,114,60470220,Shanghai KnightsÂ ,81444,2,192,English,PG13,50000000,2003,6.2,2.35,2,3,Action,3,0,0
train,1,87,78,58336565,Curious GeorgeÂ ,12845,0,118,English,G,50000000,2006,6.6,1.85,0,1,Adventure,4,1,0
train,1,117,101,66002004,Herbie Fully LoadedÂ ,36431,1,168,English,G,50000000,2005,4.7,1.85,1,2,Adventure,6,1,0
train,1,113,113,54997476,Don't Say a WordÂ ,40362,0,248,English,R,50000000,2001,6.3,2.35,1,6,Crime,4,1,0
train,1,152,124,52752475,UnfaithfulÂ ,63067,0,533,English,R,50000000,2002,6.7,1.85,0,4,Drama,2,0,0
train,1,288,109,55092830,I Am Number FourÂ ,195043,1,329,English,PG13,60000000,2011,6.1,1.85,2,4,Action,4,0,0
train,1,358,128,50815288,SyrianaÂ ,109188,0,625,English,R,50000000,2005,7,2.35,1,2,Drama,2,1,0
train,1,204,144,52822418,13 HoursÂ ,47764,0,219,English,R,50000000,2016,7.4,2.35,3,12,Action,4,0,0
train,1,156,95,50150619,The Book of LifeÂ ,45580,1,102,English,PG,50000000,2014,7.3,2.35,1,1,Adventure,6,1,0
train,1,171,105,48745150,FirewallÂ ,50170,1,306,English,PG13,50000000,2006,5.8,2.35,1,1,Crime,2,1,1
train,1,76,121,50007168,Absolute PowerÂ ,39529,0,142,English,R,50000000,1997,6.7,2.35,3,20,Action,4,3,0
train,1,97,125,48154732,G.I. JaneÂ ,60326,1,142,English,R,50000000,1997,5.8,2.35,1,14,Action,3,2,0
train,1,118,118,44737059,The ReplacementsÂ ,48322,1,261,English,PG13,50000000,2000,6.5,1.85,1,3,Comedy,2,2,0
train,1,291,113,56724080,American ReunionÂ ,172112,7,181,English,R,50000000,2012,6.7,1.85,4,2,Comedy,1,0,0
train,1,36,104,42610000,Beverly Hills Cop IIIÂ ,60293,1,114,English,R,55000000,1994,5.5,1.85,2,5,Action,4,0,0
train,1,105,106,41482207,Gremlins 2: The New BatchÂ ,68428,0,148,English,PG13,50000000,1990,6.3,1.85,0,6,Comedy,3,1,0
train,1,276,141,47105085,The JudgeÂ ,136973,1,275,English,R,50000000,2014,7.4,2.35,2,3,Crime,2,2,1
train,1,93,124,41256277,The PeacemakerÂ ,46451,2,156,English,R,50000000,1997,5.9,2.35,1,3,Action,2,0,0
train,1,124,114,40905277,Out of TimeÂ ,45895,3,157,English,R,50000000,2003,6.5,2.35,0,3,Crime,4,1,0
train,1,47,101,38590500,On Deadly GroundÂ ,17997,1,140,English,R,50000000,1994,4.4,2.35,1,1,Action,3,1,0
train,1,66,93,39177541,The Adventures of Sharkboy and Lavagirl 3-DÂ ,20310,1,177,English,PG,50000000,2005,3.5,1.85,2,12,Action,4,0,0
train,1,118,119,39778599,The BeachÂ ,176169,0,548,English,R,50000000,2000,6.6,2.35,2,2,Adventure,3,1,1
train,1,93,119,37486138,Raising HelenÂ ,30890,1,106,English,PG13,50000000,2004,6,1.85,6,8,Comedy,3,0,0
train,1,235,99,38105077,Ninja AssassinÂ ,58349,0,194,English,R,40000000,2009,6.4,2.35,0,4,Action,3,0,0
train,1,51,117,32800000,StripteaseÂ ,34896,1,118,English,R,40000000,1996,4.3,1.85,0,2,Comedy,4,1,0
train,1,98,87,33643461,MarmadukeÂ ,11257,0,65,English,PG,50000000,2010,4.2,2.35,1,3,Comedy,2,3,0
train,1,315,129,32741596,HereafterÂ ,80140,0,323,English,PG13,50000000,2010,6.5,2.35,2,20,Drama,2,1,0
train,1,136,115,31874869,Murder by NumbersÂ ,43574,0,302,English,R,50000000,2002,6.1,1.85,6,2,Crime,3,1,1
train,1,99,95,27067160,The Story of UsÂ ,18404,1,150,English,R,50000000,1999,5.9,1.85,6,11,Comedy,3,1,0
train,1,298,125,26616999,The HostÂ ,92461,3,347,English,PG13,40000000,2013,5.9,2.35,1,5,Action,5,0,0
train,1,146,110,26199517,Blood WorkÂ ,34356,1,260,English,R,50000000,2002,6.4,2.35,3,20,Action,5,2,0
train,1,245,118,25450527,The InternationalÂ ,80196,0,190,English,R,50000000,2009,6.5,2.35,1,1,Action,5,1,0
train,1,104,101,25407250,Escape from L.A.Â ,54021,0,227,English,R,50000000,1996,5.7,2.35,3,9,Action,4,1,0
train,1,259,119,24006726,The Life Aquatic with Steve ZissouÂ ,139535,8,632,English,R,50000000,2004,7.3,2.35,0,7,Adventure,3,2,0
train,1,79,139,20389967,Free State of JonesÂ ,3077,1,47,English,R,50000000,2016,6.7,1.85,2,3,Action,5,1,0
train,1,141,130,19593740,The Life of David GaleÂ ,88270,0,420,English,R,50000000,2003,7.5,2.35,3,3,Crime,3,2,0
train,1,59,100,19118247,Man of the HouseÂ ,19829,5,94,English,PG13,40000000,2005,5.4,2.35,2,8,Action,2,0,0
train,1,236,114,26442251,Run All NightÂ ,76010,2,205,English,R,50000000,2015,6.6,2.35,3,3,Action,4,2,0
train,1,356,96,17114882,Eastern PromisesÂ ,189249,1,398,English,R,25000000,2007,7.7,1.85,2,3,Crime,3,2,0
train,1,120,110,18472363,Into the BlueÂ ,63599,3,208,English,PG13,50000000,2005,5.8,2.35,1,3,Action,4,1,1
train,1,208,102,21557240,Your HighnessÂ ,85237,3,274,English,R,49900000,2011,5.6,2.35,1,8,Adventure,3,3,1
train,1,174,84,21283440,Dream HouseÂ ,46239,0,137,English,PG13,55000000,2011,6,2.35,4,3,Drama,3,1,0
train,1,59,115,10556196,Mad CityÂ ,16562,2,73,English,PG13,50000000,1997,6.2,2.35,0,1,Crime,3,0,0
train,1,34,135,10400000,The Scarlet LetterÂ ,12037,1,90,English,R,50000000,1995,5.1,2.35,0,1,Drama,2,3,0
train,1,214,108,9528092,Fair GameÂ ,38513,2,127,English,PG13,22000000,2010,6.8,2.35,3,7,Biography,3,1,0
train,1,50,107,9795017,JadeÂ ,9227,0,70,English,R,50000000,1995,5.1,1.85,1,6,Crime,3,1,0
train,1,231,124,19445217,Beautiful CreaturesÂ ,67796,7,258,English,PG13,60000000,2013,6.2,2.35,2,4,Drama,3,0,0
train,1,226,102,28837115,Zoolander 2Â ,34964,4,150,English,PG13,50000000,2016,4.8,2.35,1,4,Comedy,1,1,0
train,1,75,88,6471394,The Big BounceÂ ,15880,5,93,English,PG13,50000000,2004,4.9,2.35,3,2,Comedy,2,1,0
train,1,82,87,6291602,What Planet Are You From?Â ,8070,0,91,English,R,50000000,2000,5.6,1.85,2,5,Comedy,2,1,0
train,1,296,104,10706786,Drive AngryÂ ,81800,1,211,English,R,50000000,2011,5.5,1.85,2,4,Action,3,1,0
train,1,98,85,43905746,The OneÂ ,77684,1,294,English,PG13,49000000,2001,5.9,2.35,3,3,Action,3,2,1
train,1,48,104,21413502,The Adventures of Ford FairlaneÂ ,14429,5,113,English,R,40000000,1990,6.3,2.35,2,14,Action,6,0,0
train,1,223,190,124107476,TrafficÂ ,170684,0,867,English,R,48000000,2000,7.6,1.85,1,14,Crime,3,0,0
train,1,149,127,197171806,Indiana Jones and the Last CrusadeÂ ,515306,5,477,English,PG13,48000000,1989,8.3,2.35,0,24,Action,3,1,0
train,1,75,118,66488090,The Bone CollectorÂ ,120202,2,397,English,R,48000000,1999,6.7,2.35,6,5,Crime,4,2,0
train,1,233,112,95308367,Panic RoomÂ ,206104,0,850,English,R,48000000,2002,6.8,2.35,1,10,Crime,3,1,0
train,1,150,114,60652036,Three KingsÂ ,137854,1,560,English,R,48000000,1999,7.1,2.35,1,8,Action,5,1,0
train,1,140,120,50173190,K-PAXÂ ,148490,1,537,English,PG13,48000000,2001,7.4,2.35,1,3,Drama,3,3,0
train,1,125,123,47095453,Kate & LeopoldÂ ,64595,1,316,English,PG13,48000000,2001,6.4,1.85,2,8,Comedy,3,1,1
train,1,125,93,37879996,BedazzledÂ ,81888,2,254,English,PG13,48000000,2000,6,2.35,1,8,Comedy,3,1,0
train,1,36,123,25900000,The Cotton ClubÂ ,12771,1,84,English,R,58000000,1984,6.5,1.85,1,11,Crime,3,1,0
train,1,158,123,37339525,Out of SightÂ ,71708,1,307,English,R,48000000,1998,7,1.85,1,14,Crime,4,1,0
train,1,72,96,60154431,The Cable GuyÂ ,122347,1,345,English,PG13,47000000,1996,6,2.35,1,4,Comedy,3,1,0
train,1,72,105,103738726,Dick TracyÂ ,47819,1,164,English,PG,100000000,1990,6.1,1.85,1,3,Action,6,0,0
train,1,89,132,29781453,Riding in Cars with BoysÂ ,22447,1,210,English,PG13,48000000,2001,6.4,1.85,3,4,Biography,3,0,0
train,1,145,93,17910900.251820993,First BloodÂ ,172489,1,376,English,R,14000000,1982,7.7,2.35,0,1,Action,3,1,0
train,1,93,75,15519841,Happily N'Ever AfterÂ ,8693,3,71,English,PG,47000000,2006,4.5,1.85,2,1,Adventure,5,0,0
train,1,46,108,5600000,Mary ReillyÂ ,11913,1,97,English,R,47000000,1996,5.8,1.85,0,2,Drama,4,1,0
train,1,84,105,126805112,My Best Friend's WeddingÂ ,98199,1,169,English,PG13,46000000,1997,6.3,2.35,6,1,Comedy,2,1,0
train,1,185,118,67263182,InsomniaÂ ,218771,0,651,English,R,46000000,2002,7.2,2.35,3,8,Drama,3,1,0
train,1,143,111,92001027,Star Trek: First ContactÂ ,97838,2,286,English,PG13,45000000,1996,7.6,2.35,0,3,Action,5,1,0
train,1,178,81,10539414,Jonah HexÂ ,45729,1,176,English,PG13,47000000,2010,4.7,2.35,1,2,Action,5,0,0
train,1,73,86,181395380,Liar LiarÂ ,220392,1,243,English,PG13,45000000,1997,6.8,1.85,1,7,Comedy,3,0,0
train,1,35,91,130512915,The FlintstonesÂ ,60884,2,85,English,PG,45000000,1994,4.8,1.33,3,5,Comedy,3,0,0
train,1,151,84,110000082,Scary Movie 3Â ,111526,7,347,English,PG13,48000000,2003,5.5,1.85,1,5,Comedy,1,0,0
train,1,140,109,106807667,Miss CongenialityÂ ,137377,1,370,English,PG13,45000000,2000,6.2,1.85,3,8,Action,4,0,0
train,1,201,93,101702060,Journey to the Center of the EarthÂ ,85323,0,212,English,PG,45000000,2008,5.8,1.85,1,2,Action,5,2,0
train,1,77,113,95149435,The Princess Diaries 2: Royal EngagementÂ ,53687,2,152,English,G,40000000,2004,5.7,1.85,0,8,Comedy,3,1,0
train,1,43,141,100768056,The Pelican BriefÂ ,59569,0,89,English,PG13,45000000,1993,6.5,2.35,3,2,Crime,4,2,0
train,1,39,119,92115211,The ClientÂ ,45798,3,94,English,PG13,45000000,1994,6.7,2.35,3,10,Crime,4,0,0
train,1,207,97,93452056,The Bucket ListÂ ,184795,1,310,English,PG13,45000000,2007,7.4,1.85,2,11,Adventure,3,1,0
train,1,47,117,83287363,Patriot GamesÂ ,81442,1,137,English,R,45000000,1992,6.9,2.35,1,5,Action,2,1,0
train,1,454,153,60962878,PrisonersÂ ,383591,2,620,English,R,46000000,2013,8.1,1.85,3,2,Crime,4,2,1
train,1,109,122,76261036,Training DayÂ ,305929,2,633,English,R,45000000,2001,7.7,2.35,2,8,Crime,3,1,0
train,1,213,102,71423726,Galaxy QuestÂ ,123558,3,609,English,PG,45000000,1999,7.3,2.35,1,4,Adventure,3,0,1
train,1,127,83,71277420,Scary Movie 2Â ,119590,7,548,English,R,45000000,2001,5.2,1.85,0,4,Comedy,1,0,0
train,1,184,110,70001065,BladeÂ ,191437,1,582,English,R,45000000,1998,7.1,2.35,2,2,Action,2,0,0
train,1,127,136,67253092,Coach CarterÂ ,92702,0,209,English,PG13,30000000,2005,7.2,2.35,3,3,Drama,2,1,0
